subjectID,block,trial,randDelay,randLevelX,randLevelY,partcleSize,xPos,yPos,Particle_0_X,Particle_0_Y,Particle_1_X,Particle_1_Y,Particle_2_X,Particle_2_Y,Particle_3_X,Particle_3_Y,Particle_4_X,Particle_4_Y
FF01,1,1,1000,0,0,20,676,275,0.0,300.0,-50.0,215.85290151921035,-100.0,209.0702573174318,-150.0,285.8879991940133,-200.0,375.6802495307928
FF01,1,1,1000,0,0,20,676,275,0.3,300.5999964000065,-49.7,216.17859560087516,-99.7,208.82220744408755,-149.7,285.294261275272,-199.7,375.2867034709826
FF01,1,1,1000,0,0,20,676,275,0.6,301.19997120020736,-49.4,216.50730724404562,-99.4,208.57743996142807,-149.4,284.7010527615367,-199.4,374.89044709797844
FF01,1,1,1000,0,0,20,676,275,0.9,301.7999028015746,-49.1,216.8390246151381,-99.1,208.3359636810564,-149.1,284.1083950082496,-199.1,374.49149467696685
FF01,1,1,1000,0,0,20,676,275,1.3,302.59970707656765,-48.7,217.28596936436733,-98.7,208.01912996327178,-148.7,283.3190782824288,-198.7,373.9553891007089
FF01,1,1,1000,0,0,20,676,275,1.7,303.39934497119515,-48.3,217.73820778332424,-98.3,207.70818298977346,-148.3,282.5308291299042,-198.3,373.4145504047919
FF01,1,1,1000,0,0,20,676,275,2.0,303.9989334186634,-48.0,218.08084316990016,-98.0,207.47884792118316,-148.0,281.9403732105767,-198.0,373.0058360839299
FF01,1,1,1000,0,0,20,676,275,2.3,304.5983779049605,-47.7,218.42642763727474,-97.7,207.25284360407545,-147.7,281.35056743586324,-197.7,372.5944935608536
FF01,1,1,1000,0,0,20,676,275,2.5,304.9979169270678,-47.5,218.6584495210626,-97.5,207.10402849961307,-147.5,280.9577352638973,-197.5,372.3188124086512
FF01,1,1,1000,0,0,20,676,275,2.8,305.5970735255755,-47.2,219.0089214242018,-97.2,206.88359345592153,-147.2,280.36906023595674,-197.2,371.90312250233626
FF01,1,1,1000,0,0,20,676,275,3.2,306.3956318280309,-46.8,219.48075058601322,-96.8,206.59489592167125,-146.8,279.5852631872376,-196.8,371.3448453310753
FF01,1,1,1000,0,0,20,676,275,3.5,306.99428473375326,-46.5,219.83800591162228,-96.5,206.38229476836938,-146.5,278.99827007491007,-196.5,370.9231390201386
FF01,1,1,1000,0,0,20,676,275,3.9,307.7920932056301,-46.1,220.31883316608167,-96.1,206.1040704451098,-146.1,278.21679233363915,-196.1,370.3568948922116
FF01,1,1,1000,0,0,20,676,275,4.2,308.39012508451407,-45.8,220.68280189326055,-95.8,205.89934485134313,-145.8,277.6315961856956,-195.8,369.92925482974016
FF01,1,1,1000,0,0,20,676,275,4.6,309.187027357906,-45.4,221.17253299976528,-95.4,205.631648270151,-145.4,276.85259091900855,-195.4,369.35515472718345
FF01,1,1,1000,0,0,20,676,275,5.0,309.9833416646828,-45.0,221.66730903725164,-95.0,205.36999123125855,-145.0,276.07506707860176,-195.0,368.7766159183974
FF01,1,1,1000,0,0,20,676,275,5.4,310.77901704100077,-44.6,222.16709834022214,-94.6,205.11439048062698,-144.6,275.29907442573557,-194.6,368.19367542966825
FF01,1,1,1000,0,0,20,676,275,5.8,311.5740025639073,-44.2,222.67186892233198,-94.2,204.86486237661717,-144.2,274.5246626236749,-194.2,367.6063705689883
FF01,1,1,1000,0,0,20,676,275,6.2,312.3682473546003,-43.8,223.18158847843617,-93.8,204.62142288894245,-143.8,273.75188123451073,-193.8,367.0147389236683
